"X","Y","FID","Unique_ID","Date","Time_Start","Latitude","Longitude","Type_of_observation","Scientific_name","Common_name","Number","year","month"
332035.9943,5819754.937,17488,17499,2007-05-31,"",-37.75411,145.09335,"unknown","Crinia signifera","Eastern Common Froglet","1","2007","05"
339940.6667,5757195.081,17489,17500,2007-05-31,"",-38.319083,145.169056,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
339940.6667,5757195.081,17490,17501,2007-05-31,"",-38.319083,145.169056,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
339939.9658,5757194.961,17491,17502,2007-05-31,"",-38.319084,145.169048,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
339939.9658,5757194.961,17492,17503,2007-05-31,"",-38.319084,145.169048,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
340657.4285,5757437.391,17493,17504,2007-05-31,"",-38.317028,145.177306,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340657.4285,5757437.391,17494,17505,2007-05-31,"",-38.317028,145.177306,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
340474.9892,5757446.11,17495,17506,2007-05-31,"",-38.316917,145.175222,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340474.9892,5757446.11,17496,17507,2007-05-31,"",-38.316917,145.175222,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
340656.9997,5757437.051,17497,17508,2007-05-31,"",-38.317031,145.177301,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340656.9997,5757437.051,17498,17509,2007-05-31,"",-38.317031,145.177301,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
340474.0244,5757445.98,17499,17510,2007-05-31,"",-38.316918,145.175211,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340474.0244,5757445.98,17500,17511,2007-05-31,"",-38.316918,145.175211,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
341135.7122,5757475.234,17501,17512,2007-05-31,"",-38.316772,145.182783,"unknown","Litoria verreauxii verreauxii","Whistling Tree Frog","unknown","2007","05"
341135.0196,5757474.994,17502,17513,2007-05-31,"",-38.316774,145.182775,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
341135.0196,5757474.994,17503,17514,2007-05-31,"",-38.316774,145.182775,"unknown","Litoria verreauxii verreauxii","Whistling Tree Frog","unknown","2007","05"
340156.5347,5774582.132,17504,17515,2007-05-31,"",-38.1625,145.175444,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340156.007,5774582.012,17505,17516,2007-05-31,"",-38.162501,145.175438,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340100.4465,5774710.585,17506,17517,2007-05-31,"",-38.161333,145.174833,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340100.4465,5774710.585,17507,17518,2007-05-31,"",-38.161333,145.174833,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340100.0259,5774710.016,17508,17519,2007-05-31,"",-38.161338,145.174828,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340100.0259,5774710.016,17509,17520,2007-05-31,"",-38.161338,145.174828,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
339681.0628,5774745.498,17510,17521,2007-05-31,"",-38.160944,145.170056,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
339680.9804,5774745.048,17511,17522,2007-05-31,"",-38.160948,145.170055,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340860.771,5773433.455,17512,17523,2007-05-31,"",-38.172972,145.183222,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340860.771,5773433.455,17513,17524,2007-05-31,"",-38.172972,145.183222,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
340859.9877,5773432.996,17514,17525,2007-05-31,"",-38.172976,145.183213,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340859.9877,5773432.996,17515,17526,2007-05-31,"",-38.172976,145.183213,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
341127.689,5757483.072,17516,17527,2007-05-31,"",-38.3167,145.182693,"General observations","Litoria verreauxii verreauxii","Whistling Tree Frog","unknown","2007","05"
340647.8798,5757451.638,17517,17528,2007-05-31,"",-38.316898,145.1772,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
339944.5918,5757182.283,17518,17529,2007-05-31,"",-38.319199,145.169098,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340647.8798,5757451.638,17519,17530,2007-05-31,"",-38.316898,145.1772,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
341127.689,5757483.072,17520,17531,2007-05-31,"",-38.3167,145.182693,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340473.1092,5757448.189,17521,17532,2007-05-31,"",-38.316898,145.175201,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340473.1092,5757448.189,17522,17533,2007-05-31,"",-38.316898,145.175201,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
339944.5918,5757182.283,17523,17534,2007-05-31,"",-38.319199,145.169098,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
340868.2335,5773419.398,17524,17535,2007-05-31,"",-38.1731,145.183304,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","05"
339675.6618,5774761.265,17525,17536,2007-05-31,"",-38.160801,145.169998,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340868.2335,5773419.398,17526,17537,2007-05-31,"",-38.1731,145.183304,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340088.7704,5774702.917,17527,17538,2007-05-31,"",-38.1614,145.174698,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
340088.7704,5774702.917,17528,17539,2007-05-31,"",-38.1614,145.174698,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","05"
341861.5114,5756441.954,17529,17540,2007-06-01,"",-38.326208,145.19085,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341860.9672,5756443.054,17530,17541,2007-06-01,"",-38.326198,145.190844,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341768.119,5756892.502,17531,17542,2007-06-01,"",-38.322133,145.189883,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341768.0365,5756891.952,17532,17543,2007-06-01,"",-38.322138,145.189882,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341507.138,5756981.974,17533,17544,2007-06-01,"",-38.321281,145.186919,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341506.9566,5756982.304,17534,17545,2007-06-01,"",-38.321278,145.186917,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
341506.9896,5756980.964,17535,17546,2007-06-01,"",-38.32129,145.186917,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341506.9896,5756980.964,17536,17547,2007-06-01,"",-38.32129,145.186917,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
341483.5879,5757058.998,17537,17548,2007-06-01,"",-38.320583,145.186667,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341483.0272,5757060.988,17538,17549,2007-06-01,"",-38.320565,145.186661,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341956.553,5757086.143,17539,17550,2007-06-01,"",-38.320422,145.192081,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341956.0335,5757086.023,17540,17551,2007-06-01,"",-38.320423,145.192075,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337379.6312,5749381.901,17541,17552,2007-06-01,"",-38.389,145.137972,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337379.0375,5749381.001,17542,17553,2007-06-01,"",-38.389008,145.137965,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337476.2313,5749405.386,17543,17554,2007-06-01,"",-38.388806,145.139083,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337475.9756,5749405.056,17544,17555,2007-06-01,"",-38.388809,145.13908,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337191.3126,5749452.147,17545,17556,2007-06-01,"",-38.388333,145.135833,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
337190.9663,5749452.027,17546,17557,2007-06-01,"",-38.388334,145.135829,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
337423.6722,5749728.171,17547,17558,2007-06-01,"",-38.385889,145.138556,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337423.6722,5749728.171,17548,17559,2007-06-01,"",-38.385889,145.138556,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
337422.9713,5749728.041,17549,17560,2007-06-01,"",-38.38589,145.138548,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337422.9713,5749728.041,17550,17561,2007-06-01,"",-38.38589,145.138548,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
337605.9466,5749953.885,17551,17562,2007-06-01,"",-38.383889,145.140694,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337604.9984,5749952.975,17552,17563,2007-06-01,"",-38.383897,145.140683,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
334103.7057,5754691.58,17553,17564,2007-06-01,"",-38.340572,145.101731,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
334103.013,5754691.01,17554,17565,2007-06-01,"",-38.340577,145.101723,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341506.1733,5756968.737,17555,17566,2007-06-01,"",-38.3214,145.186905,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341477.7663,5757057.109,17556,17567,2007-06-01,"",-38.320599,145.1866,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
341506.1733,5756968.737,17557,17568,2007-06-01,"",-38.3214,145.186905,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
337381.94,5749392.939,17558,17569,2007-06-01,"",-38.388901,145.138001,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337426.9623,5749738.229,17559,17570,2007-06-01,"",-38.385799,145.138596,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
334091.6997,5754688.341,17560,17571,2007-06-01,"",-38.340599,145.101593,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337614.613,5749952.835,17561,17572,2007-06-01,"",-38.3839,145.140793,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337426.9623,5749738.229,17562,17573,2007-06-01,"",-38.385799,145.138596,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
337188.6162,5749455.536,17563,17574,2007-06-01,"",-38.388302,145.135803,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
337477.8474,5749394.878,17564,17575,2007-06-01,"",-38.388901,145.139099,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
347953.7638,5812816.789,17565,17576,2007-06-01,"",-37.819401,145.272507,"Incidental","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
311214.0253,5826954.911,17566,17578,2007-06-04,"1899/12/30 07:40:00",-37.6852,144.859,"Frog Census","Crinia signifera","Eastern Common Froglet","5","2007","06"
309719.5155,5830551.129,17567,17579,2007-06-04,"1899/12/30 07:40:00",-37.6525,144.843,"Frog Census","Crinia signifera","Eastern Common Froglet","1","2007","06"
332035.9943,5819754.937,17568,17577,2007-06-04,"",-37.75411,145.09335,"unknown","Crinia signifera","Eastern Common Froglet","1","2007","06"
354636.1548,5768653.518,17569,17580,2007-06-10,"",-38.218361,145.339444,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
354635.9899,5768652.968,17570,17581,2007-06-10,"",-38.218366,145.339442,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
353882.864,5769284.35,17571,17582,2007-06-10,"",-38.212556,145.330972,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
353881.9899,5769284,17572,17583,2007-06-10,"",-38.212559,145.330962,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
354808.4023,5769495.237,17573,17584,2007-06-10,"",-38.210806,145.341583,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
354807.9652,5769495.007,17574,17585,2007-06-10,"",-38.210808,145.341578,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
345774.4861,5764666.03,17575,17586,2007-06-10,"",-38.252806,145.237389,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
345774.4861,5764666.03,17576,17587,2007-06-10,"",-38.252806,145.237389,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
345773.9584,5764666.02,17577,17588,2007-06-10,"",-38.252806,145.237383,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
345773.9584,5764666.02,17578,17589,2007-06-10,"",-38.252806,145.237383,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
346180.1899,5764686.176,17579,17590,2007-06-10,"",-38.252694,145.242028,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
346180.1899,5764686.176,17580,17591,2007-06-10,"",-38.252694,145.242028,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
346180.0168,5764685.956,17581,17592,2007-06-10,"",-38.252696,145.242026,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
346180.0168,5764685.956,17582,17593,2007-06-10,"",-38.252696,145.242026,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
346530.5888,5765439.033,17583,17594,2007-06-10,"",-38.245972,145.246194,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
346530.5888,5765439.033,17584,17595,2007-06-10,"",-38.245972,145.246194,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
346529.9786,5765439.023,17585,17596,2007-06-10,"",-38.245972,145.246187,"unknown","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
346529.9786,5765439.023,17586,17597,2007-06-10,"",-38.245972,145.246187,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
354809.7876,5769495.927,17587,17598,2007-06-10,"",-38.2108,145.341599,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
353893.9629,5769290.549,17588,17599,2007-06-10,"",-38.212502,145.3311,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
354632.271,5768660.227,17589,17600,2007-06-10,"",-38.2183,145.339401,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
345784.4471,5764666.88,17590,17601,2007-06-10,"",-38.2528,145.237503,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
346169.0333,5764674.198,17591,17602,2007-06-10,"",-38.2528,145.241898,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
346169.0333,5764674.198,17592,17603,2007-06-10,"",-38.2528,145.241898,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
346522.1121,5765424.556,17593,17604,2007-06-10,"",-38.246101,145.246094,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
346522.1121,5765424.556,17594,17605,2007-06-10,"",-38.246101,145.246094,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","06"
345784.4471,5764666.88,17595,17606,2007-06-10,"",-38.2528,145.237503,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","06"
